X ESC CSG ADQ MLI IMT LMT CLT BLI MFR SFO ANB MCW PRC HOB RKS CHO ONT INT MOB FNT TLH AMA HGR BMI CMI GLH MMU PSC PSG JNU TEX ABY MOT LEX MMH MHR BIS BJI FOD GNV COD CMH ARA RIW VIS CEZ ACY IPT GPT BZN AEX PIR TPA OPF SOP LAL APF GRB DPA HDN RDM RDU BPT OGS APA MCO GAM LBL MBL KQA BUF ROW HUF NQA CHS ORD JAN LAN LRD TVF MKK SAN GAL BRD DAL ORF IAH ICT SVA KTB PAH TCL ART YIP DRT MHK SLC FSD HOU CVG PUB MWA GCN COU FWA DFW FOE COE AFW MCN CWA ACT VRB MSP PSP CDV TVL GTF BTL SWO WRG RNO CRP JFK BKW SUN OWB LFT LWB FMY ASH EWB MUE GUM ITH PVD DET ALW BET MTH CPR VPS EWN SPS SMX MTJ TRI PTK ELP GRI OGD ERI FRG PSM GFK SHD DUJ LSE HKY PSE ACV JVL LUK DSM DVL FSM CMX ISM CRW BRW RHI EKO SLE LIT PNS PHF SIT CLE CID PVC SHV GRR COS BOS PIE AZO HYA AVP MIE FLO MQY ALO VQQ CPS GUC BQK LNY SUS VNY BFI JMS BUR AUS RKD GJT VLD HTS HVN GRK CVN EGV LGU STS SGU CGI ELD LNS BTR PGV GTR ORH EGE HPN LWS LNK MRY GCC APN SAV EWR BLF BAF OME RME RVS SCC INL SAF HNL IND MAF LAF CDC DDC HVR HYS TOL CYS MYR GUP SYR AND JAC GYR HNM SBA CNM OXR MKE DAB ATY SAC OTZ DCA SUX LUP TUP KTN SPI SAT IAD MTN ISO MVY BTM EAT FAT BVY SBD PQI CEF CAE DTO ITO WYS MSO TYS HRL GYY BQN LBE CDB JST ABE GST BRL RDG GEG MSL LBF STT LGA RDD BRO DRO MSN HRO MSY TTN TEB BOI HOM OSU LEB ASN STL IDA LCH HUT MYF SCH RSW DUT DHN AHN SFB BHM SDF ECP FYV BDL MDH RFD JEF DLG MEM MEI ILG HLG DEN YKM OKC ADS MKC BTV DTW BED PDT VQS VGT LGB VCV UOX UGN SEE TYR BFL TXK TWF TVC TUS ABI TUL BFF TOA BLV FNL AGC PUW SVC PPC PVU PIH STX PDX IAG OMA ABQ STC BFM DBQ HSV SRQ FMN SBN TBN IWD HWD BHB BGR SOW AVL CDW HIB MCE FTW LAR EAR FAR SMF DLH PIB DVT BCE ATL OCF PGD SJU PHL HBG SJT SJC RIC LAW CHA SGF ATW EVV RST LAS SEA ENV IFP JLN SDP PLN GON KSM OAJ GGG EUG IPL RIL HLN ILN RWI BWG CLM RUT ELM PWK NYL MWH ILM BWI LCK ROC GSO BIL DWH GCK YNG MLU AGS SCK MIA MKG BJC PAE RAP PIA PWM HCR BFD MHT CCR ISP PKB FAI OGG MBS PBI DAN ADK APC AIA MGW EAU MYU CBM JHW DAY CKB FAY DIK PPG CWF PIT EYW BMG PHX JHM PGA ANC XNA CDR BDR SNA PBG OTH MLB CAK SWF MKL BNA EFD FLG LYH MHV IYK BKL DEC ALB OAK FKL ENA MCI MFE MDW ROA MDT CIC KOA MCK GBH MGM LIH YAK LBB IGM LAX GKN SBP ASE GSP JAX ABR AKN BGM DCK ACK IRK CLL CIU SLN FLL ALS CEC ENW
LRD 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 119 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 28856 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 47494 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14225 0 112 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
TVF 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4803 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
MKK 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 40465 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 18 0 0 0 0 0 0 0 0 0 0 540 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10191 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 37 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
SAN 0 0 0 0 0 0 213408 10034 0 859207 0 0 0 0 0 0 0 0 0 0 7 179 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 489 0 0 0 0 0 0 0 0 0 0 28726 0 0 0 0 0 0 1995 0 16182 0 0 1 98670 0 0 0 0 41 0 0 0 346 477991 0 0 0 0 0 0 0 0 193299 2655 311853 202 0 0 0 0 0 0 0 0 353236 1 110611 16669 0 0 0 0 0 511501 0 0 0 0 0 0 0 306903 0 0 4 0 0 0 0 91127 7 295987 0 0 0 0 0 0 0 0 0 0 0 286 0 0 0 0 0 0 0 0 0 0 0 0 60979 0 0 0 0 0 0 0 0 0 0 0 0 0 0 626 0 0 0 0 0 0 0 0 0 1085 78 0 0 13884 411 0 0 21 0 170620 0 0 0 0 0 0 0 136 0 67 0 0 0 0 4 223 0 142 179384 0 0 0 0 0 0 0 0 0 23917 0 0 0 0 0 0 0 0 0 0 0 0 20564 0 0 0 226176 0 0 0 0 0 0 0 0 147117 13852 97 0 0 0 0 0 0 0 0 0 144 0 0 0 0 0 0 0 7243 0 0 0 0 7450 0 0 0 0 0 84609 156253 0 0 0 0 0 57928 0 0 0 0 0 0 85 0 0 114 19 0 0 0 0 0 0 0 0 0 46586 0 0 0 376 0 0 0 143 0 44367 0 13 70386 0 0 0 0 113252 0 0 0 0 0 1249 0 0 0 0 363 313 103 0 1389 0 155 0 0 308 0 0 0 645651 0 2123 0 8 0 187389 2 0 0 0 0 0 0 0 0 0 0 0 0 0 70327 0 695 0 0 0 130 0 0 0 0 134 0 0 293348 0 41489 90214 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 138 0 6 636040 0 0 0 0 424913 0 0 50 132349 0 0 659539 133 0 0 0 0 0 0 633729 677023 0 0 0 0 0 0 0 0 0 2627 0 16 0 0 0 0 0 0 0 0 0 0 0 172777 0 0 0 0 0 0 0 0 0 6614 56446 0 0 36940 0 0 0 0 0 45 0 8 0 0 105072 0 233 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 812 0 0 651659 0 0 0 0 0 0 8 0 0 0 0 0 0 88117 0 0 0 0 0 0 0 74 438953 0 0 97898 0 192931 0 0 0 29196 0 0 0 34453 0 19 0 318253 0 0 0 0 308 0 0 0 0 0 0 0 0 0 44224 0 0 0
GAL 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 109 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 43 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 61 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 41 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7433 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 101 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 54 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 19 0 0 0 0 0 0 0 0 0 0 0
BRD 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 21383 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1140 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
DAL 0 0 0 7 0 0 45470 0 0 128653 0 0 0 0 0 0 48615 0 0 0 0 114424 0 0 0 0 0 0 0 0 0 0 0 29 0 0 0 0 0 0 0 57577 0 0 0 0 0 0 0 0 0 0 131603 0 0 0 0 0 0 0 0 53231 0 0 0 213634 0 0 0 0 1406 0 0 0 38549 173 0 0 0 0 0 192543 0 0 0 38 0 54 0 0 0 0 0 0 0 0 51400 0 591037 706 0 0 0 0 0 0 0 0 0 0 0 0 0 42843 67 0 0 0 0 0 0 5889 16476 0 0 0 0 0 0 0 0 0 0 0 0 1179 0 0 0 0 0 0 0 0 0 0 0 59 150073 0 0 0 0 0 0 0 0 0 0 0 0 0 0 76 0 0 0 0 0 0 0 0 0 98447 26987 0 0 5224 0 0 0 650 0 54412 52 65 0 0 0 0 0 0 0 97 0 0 0 0 55 0 0 48168 312534 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 182 0 0 0 48 0 1 3 0 0 0 1377 0 0 0 0 0 0 0 0 0 55048 133467 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 44090 0 0 0 0 203803 0 0 0 0 0 336354 361 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7783 0 0 0 0 0 0 0 0 0 914 0 0 0 205481 0 0 0 0 0 245982 0 18 2053 0 0 0 0 216099 0 0 0 0 0 14622 0 0 0 0 73166 38088 65126 171 1230 0 0 0 0 81757 0 0 0 338429 0 95960 0 0 0 48869 56 0 0 0 28 0 0 1 0 0 0 0 0 0 2750 0 117434 0 0 0 0 0 0 0 0 0 0 0 99531 0 51496 177924 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 259 55585 0 0 0 0 381783 0 0 2032 46274 0 0 127056 730 0 0 0 0 0 0 254587 119908 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 191560 0 566 0 0 0 0 0 0 0 0 143 0 0 0 0 0 367 0 0 392 0 460 0 0 0 3 664 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 47661 0 0 280900 0 0 0 0 0 0 38591 0 0 0 214 0 0 199561 0 0 0 0 0 0 0 932 81563 0 0 224571 0 295931 0 0 0 0 0 0 0 0 0 156058 0 299903 0 0 0 517 40170 0 0 0 0 0 0 0 0 0 136089 0 0 0
ORF 0 0 0 0 0 0 240093 0 0 0 0 0 0 0 0 0 32 0 0 0 117 0 0 0 34 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 329 0 0 0 0 158 0 781 104 0 0 4574 0 0 0 0 0 0 0 0 26 0 0 0 71064 0 0 0 0 167 0 0 0 68 123796 0 0 0 0 0 1713 0 0 82 0 41895 2 0 0 0 0 0 0 0 0 29 0 306 3101 0 0 0 0 0 99875 0 0 0 0 0 0 0 15692 4 0 0 0 0 0 0 41 0 67830 0 0 0 76 0 0 0 0 0 0 0 191 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 144 0 0 0 0 68 0 0 0 3270 0 0 0 34 0 14047 16212 0 0 0 0 0 155 27 0 0 0 0 0 0 10 0 0 17 665 0 0 0 30 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 132 0 0 0 0 0 0 66841 0 0 0 0 0 0 0 0 3 263 0 0 0 0 0 0 41 0 0 0 31 0 0 0 0 0 0 0 206 0 0 0 0 37521 0 0 0 0 0 285 90982 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 91618 0 0 0 4 0 111 0 1 0 0 0 0 0 908 0 0 0 0 0 15 0 0 0 14220 194 158 13 0 179 0 0 0 0 61 0 0 0 66811 0 0 0 0 0 70140 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 69 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 99 0 33 0 0 399100 0 1658 14 99600 0 0 0 267 0 133 0 0 0 0 16787 429 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 197 0 0 0 0 0 0 0 166379 0 32 0 0 0 0 0 0 99 0 59789 0 0 0 0 0 153 0 0 371 0 312 0 0 0 0 269 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 82 0 0 2275 0 0 0 0 0 0 0 0 0 0 0 0 0 7026 0 0 0 0 0 0 0 293 428 0 0 227 0 61461 0 0 0 0 0 0 0 0 0 0 0 365 0 0 0 30 9734 0 0 0 0 0 0 0 0 0 14731 0 0 0
IAH 0 0 0 0 0 0 336301 0 0 538971 0 0 0 25686 0 0 14635 0 67756 0 45 34899 0 0 0 0 0 0 0 0 0 0 0 9753 0 0 0 0 0 0 0 84088 0 0 0 0 0 0 39976 9380 28017 0 292758 0 0 0 0 163 0 9082 0 119714 0 0 0 518611 0 0 0 0 76 0 0 0 54845 711989 69820 0 34178 0 0 311869 0 0 7 42512 69 69916 0 0 0 0 0 0 0 0 214042 40 0 111263 0 0 0 0 1 598465 0 0 0 0 0 0 0 254243 31409 0 0 0 0 159 0 20098 89061 19900 0 0 0 82700 0 0 0 0 0 0 0 0 0 0 0 0 0 39594 0 0 0 10940 0 66 98156 0 0 0 0 0 0 0 0 0 0 0 0 0 0 58061 0 0 0 0 5027 0 0 0 0 86361 93689 0 0 128787 52 0 48543 27151 55159 220584 52 0 0 0 0 0 0 0 0 0 5039 0 0 0 0 0 0 0 349661 0 1444 0 0 0 34976 0 0 0 0 0 0 0 0 101247 0 0 0 8326 0 0 0 0 0 0 39951 576379 0 0 0 0 0 0 0 0 106516 82955 144482 0 0 0 0 0 0 0 4143 0 0 0 4708 0 0 0 0 0 45186 0 0 0 0 239002 0 0 0 0 0 319966 231004 0 0 0 0 0 0 0 0 0 0 6402 0 0 0 0 53461 60136 0 0 0 0 0 0 0 0 0 0 0 0 8717 410871 0 54555 1046 194 0 368538 2 1 24788 0 0 0 0 97621 0 29008 0 0 0 94469 0 0 0 153 88089 67844 33668 0 24471 0 0 0 0 114308 0 0 0 761442 0 170667 0 127 196 280832 0 0 0 0 0 0 0 0 0 0 0 0 0 0 82491 35 137382 0 0 0 0 0 0 0 0 0 0 0 128479 0 81594 87190 0 0 0 46475 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 111688 0 0 0 0 566369 0 0 103858 220888 0 0 81874 38336 0 0 27201 0 0 1 461737 352860 0 1443 0 0 0 0 0 0 0 547 0 0 0 0 0 22 0 0 0 0 0 0 1 164569 0 0 350 0 0 0 0 23204 0 0 378167 0 0 0 777 0 0 0 0 0 0 0 0 4 224 0 28799 0 0 0 0 0 0 0 0 0 19099 1 0 0 0 0 121400 0 0 333066 0 0 13917 65586 0 0 166797 0 0 0 19367 0 0 141957 0 0 0 0 0 0 0 0 28949 0 0 113034 135592 0 0 72 0 19 0 0 0 198 0 47212 0 815963 0 0 21955 42073 92842 0 0 0 0 0 0 27389 0 0 328025 0 0 0
ICT 0 0 0 42 0 0 0 0 0 676 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 62 0 0 0 0 0 0 0 0 0 0 151 0 0 0 0 0 0 0 0 72 0 0 0 302 0 0 0 0 1 0 0 0 0 101324 0 0 0 0 0 1504 0 0 114 0 63527 0 0 0 0 0 0 0 0 0 23 9 104 0 0 0 0 0 0 184798 0 0 0 0 0 0 0 44331 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 4384 0 0 0 0 0 0 8 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 202 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 183 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 37 0 0 0 0 0 0 0 0 0 0 16 0 0 0 0 0 0 0 0 0 1 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 88 0 0 0 0 44 0 0 0 0 0 45 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 88 0 0 0 23 0 11 0 3 0 0 0 0 0 64997 0 0 0 0 0 0 0 0 0 3796 3 0 0 0 29 0 106 0 0 0 0 0 0 116631 0 69 0 0 0 125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 78 69 0 0 0 0 0 0 0 0 0 0 0 0 12 0 0 24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0 0 0 127052 0 0 0 280 0 0 180 0 0 0 0 0 0 0 54625 23553 143 1066 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 309 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0 39225 0 0 0 0 0 0 240 0 0 0 0 0 0 1169 0 0 0 0 0 0 0 1 243 0 0 104 0 453 0 0 0 0 0 0 0 0 0 0 0 3831 0 0 0 0 0 0 0 0 0 0 0 0 0 0 37 0 0 0
